Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Honta,crossover,6,1992,"61,125 SAR",1998,"35,299 SAR",75779,16.7,4WD,standard,Dammam,3,1,White,company,0
Huendae,suv,4,2005,"138,376 SAR",2008,"105,484 SAR",68325,16.0,4WD,PREMIUM,Dammam,3,-2,White,company,0
JournalMotors,sedan,4,2006,"78,413 SAR",2010,"37,577 SAR",41173,8130.000000000001mpl,2WD,standard,Riyadh,11,4,Black,individual,0
Nesshan,suv,8,1999,"87,767 SAR",2006,"41,366 SAR",327926,8.04,4WD,STANDARD,Madinah,6,2,Gray Color,company,1
Fourd,suv,6,1994,"92,742 SAR",2000,"44,052 SAR",43094,3.31,2WD,STANDARD,Riyadh,0,3,Gray,company,0
Toyoda,sedan,4,2008,"69,926 SAR",2012,"52,189 SAR",36725,18.96,2WD,standard,Madinah,3,3,Black,individual,0
Fourd,crossover,6,1996,"77,191 SAR",2004,"18,710 SAR",405568,4.7,2WD,standard,Dhahran,10,2,Silver Color,individual,1
JournalMotors,suv,8,1992,,1993,"64,021 SAR",9275,2.05,2WD,STANDARD,Dhahran,6,1,Gray Color,individual,1
Wolksvagon,suv,8,2008,"104,890 SAR",2013,"50,947 SAR",219014,5060.0mpl,2WD,standard,Riyadh,7,4,Color Blue,company,0
Toyoda,suv,4,2005,"98,840 SAR",2010,"53,062 SAR",210592,10680.0mpl,2WD,standard,Dammam,4,3,White Color,individual,1
Huendae,crossover,6,2004,,2008,"34,217 SAR",151957,11210.0mpl,2WD,standard,Madinah,6,3,White,individual,0
Mercetes,sedan,8,2002,,2008,"29,420 SAR",206474,5140.0mpl,2WD,standard,Riyadh,7,-5,Red,individual,0
JournalMotors,sedan,4,1999,,2000,"69,000 SAR",21516,7.66,2WD,premium,Dammam,2,-3,Black,individual,0
Fourd,sedan,6,2005,,2012,"46,010 SAR",61285,4.42,4WD,standard,Riyadh,2,-3,White,individual,1
Nesshan,crossover,6,2004,,2010,"38,277 SAR",255550,18.16,4WD,STANDARD,Riyadh,6,1,Black,individual,0
Wolksvagon,suv,8,2002,,2009,"67,479 SAR",145042,5.13,2WD,premium,Riyadh,9,3,White,individual,0
Fourd,sedan,4,1994,,1997,"36,827 SAR",120016,9000.0mpl,2WD,standard,Jeddah,2,-3,Blue,individual,0
Fourd,suv,4,1998,,2000,"59,523 SAR",84617,8.66,2WD,standard,Jeddah,7,-3,Red,company,0
Honta,crossover,4,2005,,2008,"57,536 SAR",58397,10.05,2WD,PREMIUM,Dammam,4,1,Silver,individual,0
Honta,sedan,4,2007,,2011,"40,877 SAR",82198,25390.0mpl,2WD,standard,Madinah,2,-3,Gray,individual,1
JournalMotors,sedan,4,1995,,1999,"37,115 SAR",23920,9420.0mpl,2WD,standard,Makkah,0,1,Gray,individual,1
Masda,suv,8,2005,"98,840 SAR",2008,"65,071 SAR",132024,4640.0mpl,4WD,standard,Riyadh,3,2,Silver Color,individual,0
Shevy,suv,4,2000,"125,332 SAR",2004,"73,761 SAR",80068,5.52,4WD,standard,Dhahran,3,-2,Gray Color,individual,1
Masda,sedan,6,1994,"44,163 SAR",2003,"13,215 SAR",386235,12.01,2WD,standard,Makkah,3,1,Red,individual,0
Shevy,sedan,6,2002,"72,441 SAR",2005,"38,834 SAR",129624,6690.0mpl,2WD,standard,Jeddah,8,3,Black,individual,0
Toyoda,suv,4,1996,"115,787 SAR",2000,"67,170 SAR",183432,11.72,2WD,premium,Dhahran,9,1,White,company,0
Nesshan,suv,6,1992,"106,969 SAR",1997,"52,564 SAR",99345,8.77,4WD,premium,Riyadh,7,2,Silver,individual,0
Toyoda,sedan,6,2004,"64,601 SAR",2008,"48,214 SAR",43162,17.67,2WD,standard,Riyadh,2,3,Silver,individual,0
Wolksvagon,sedan,6,1997,,1998,"91,269 SAR",23076,7.22,4WD,PREMIUM,Riyadh,1,2,White,individual,1
BeEmW,sedan,4,1997,"65,612 SAR",2004,"28,049 SAR",131767,10.19,2WD,standard,Jeddah,9,-5,Black,individual,0
JournalMotors,suv,4,2003,,2007,"55,771 SAR",82647,6480.0mpl,2WD,standard,Dammam,5,4,Red,individual,1
Masda,sedan,4,1999,"68,263 SAR",1999,"56,767 SAR",1199,21.45,2WD,PREMIUM,Madinah,3,3,Color Black,company,0
Mercetes,crossover,4,1997,"78,735 SAR",2002,"35,005 SAR",96347,6.42,2WD,standard,Dhahran,5,2,Black,individual,0
Huendae,sedan,4,2002,,2007,"41,115 SAR",98651,21.05,2WD,premium,Dhahran,7,3,Silver,individual,1
Shevy,crossover,6,1996,"92,630 SAR",2004,"23,759 SAR",94816,5.89,4WD,standard,Dhahran,4,3,White,individual,0
JournalMotors,suv,6,2003,"133,003 SAR",2010,"54,015 SAR",257906,4100.0mpl,4WD,STANDARD,Dhahran,6,1,Black,individual,0
Wolksvagon,suv,6,2002,"93,139 SAR",2007,"52,633 SAR",100687,7640.0mpl,2WD,STANDARD,Riyadh,8,2,Red,individual,1
Fourd,sedan,4,1997,,1999,"40,951 SAR",34435,7.52,2WD,STANDARD,Makkah,9,-2,Silver,company,0
Wolksvagon,suv,4,2001,"109,576 SAR",2009,"35,724 SAR",157188,7.95,4WD,standard,Jeddah,6,2,Black,company,1
Nesshan,crossover,4,2004,"77,522 SAR",2009,"39,808 SAR",182073,15.54,4WD,STANDARD,Jeddah,8,3,Color Black,company,0
Honta,sedan,4,1994,,2000,"38,951 SAR",84743,13290.0mpl,4WD,premium,Dhahran,1,1,Red,individual,0
Fourd,suv,4,2003,"110,836 SAR",2006,"62,544 SAR",24324,8039.999999999999mpl,2WD,STANDARD,Madinah,6,2,Black,individual,0
Nesshan,suv,8,1994,,1999,"45,573 SAR",105939,8940.0mpl,2WD,premium,Riyadh,8,-2,White,individual,0
BeEmW,sedan,6,1997,"65,612 SAR",1999,"40,951 SAR",46821,7350.0mpl,2WD,standard,Jeddah,6,-3,White,individual,0
Huendae,crossover,4,2003,"76,001 SAR",2007,"46,611 SAR",41637,18.84,4WD,standard,Riyadh,8,-5,Gray,individual,0
Masda,suv,4,1999,"102,395 SAR",2002,"70,959 SAR",70859,9.6,2WD,premium,Dammam,2,2,Gray,individual,0
Shevy,sedan,4,2005,,2009,"51,706 SAR",89094,7.81,4WD,standard,Makkah,3,1,Gray Color,individual,0
Shevy,sedan,6,1995,"63,065 SAR",1997,"41,330 SAR",44204,7.36,2WD,standard,Jeddah,7,-5,Gray,company,1
Fourd,suv,4,1995,,2004,"29,117 SAR",71502,4.91,4WD,standard,Jeddah,10,2,Color Black,company,0
Honta,suv,8,2007,,2011,"47,778 SAR",68786,11.77,2WD,standard,Makkah,7,-3,Blue,company,0
JournalMotors,suv,6,2008,"146,846 SAR",2015,"69,751 SAR",141212,6.99,4WD,standard,Madinah,2,3,Black,individual,0
Nesshan,sedan,4,2003,,2009,"27,363 SAR",96549,22.15,2WD,standard,Makkah,4,4,Color Black,individual,1
Shevy,crossover,8,2003,,2006,"47,533 SAR",133046,2.55,2WD,standard,Jeddah,11,2,Gray Color,individual,0
Huendae,sedan,4,2008,,2016,"23,070 SAR",143976,12610.0mpl,2WD,premium,Jeddah,7,4,Silver,company,1
Toyoda,suv,4,2003,"95,002 SAR",2004,"78,661 SAR",23452,13.45,2WD,standard,Jeddah,8,2,Black,individual,0
BeEmW,sedan,4,2004,,2010,"47,363 SAR",114366,7.65,2WD,premium,Riyadh,5,2,Color Blue,individual,1
Wolksvagon,crossover,8,2005,,2012,"47,739 SAR",94776,4450.0mpl,2WD,standard,Madinah,3,3,Red,individual,1
Nesshan,sedan,4,2004,"53,834 SAR",2007,"35,087 SAR",123990,19.93,2WD,standard,Makkah,11,3,Gray,individual,0
Masda,suv,6,1995,"94,597 SAR",1997,"65,257 SAR",43783,8370.0mpl,2WD,premium,Dammam,4,1,Red,company,0
Nesshan,suv,4,2000,,2007,"36,835 SAR",296312,15.91,2WD,standard,Makkah,4,2,Color Blue,individual,0
Shevy,suv,6,2002,"108,662 SAR",2007,"48,311 SAR",103960,3.76,2WD,standard,Madinah,6,-5,White,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2011,"38,341 SAR",132019,12.35,2WD,STANDARD,Dhahran,3,-5,Gray,company,1
Honta,suv,4,1998,"71,705 SAR",2004,"35,574 SAR",116771,13950.0mpl,2WD,standard,Madinah,5,-5,Color Blue,individual,1
Wolksvagon,sedan,8,2007,"95,978 SAR",2013,"55,187 SAR",42144,8.98,2WD,PREMIUM,Dammam,3,3,Black,company,0
Fourd,suv,6,1998,"120,465 SAR",2004,"51,498 SAR",99250,3.74,4WD,standard,Riyadh,4,1,Gray,individual,0
Huendae,sedan,6,2002,"51,744 SAR",2004,"39,562 SAR",76026,13.61,2WD,STANDARD,Madinah,0,3,Gray,individual,1
Shevy,sedan,4,2005,,2009,"38,779 SAR",73749,13.42,2WD,STANDARD,Madinah,5,1,Brown,company,0
Nesshan,suv,8,2002,,2008,"44,008 SAR",111073,9.76,4WD,standard,Dhahran,5,3,Color Black,individual,0
Shevy,crossover,4,1995,"75,678 SAR",2001,"30,734 SAR",252112,4.61,2WD,standard,Makkah,5,1,Silver,individual,0
Nesshan,sedan,4,2001,"50,729 SAR",2005,"32,667 SAR",77488,18.46,2WD,standard,Madinah,12,2,Silver,individual,1
JournalMotors,suv,4,1998,"100,387 SAR",2005,"40,769 SAR",233271,5280.0mpl,2WD,standard,Makkah,4,-2,Gray,individual,0
JournalMotors,crossover,4,1999,"81,916 SAR",2002,"46,225 SAR",31675,6.2,2WD,standard,Dhahran,4,2,Silver,individual,0
Mercetes,suv,4,2001,"106,532 SAR",2006,"44,995 SAR",99814,2760.0mpl,2WD,standard,Madinah,4,4,White Color,individual,0
Fourd,crossover,4,2006,"94,096 SAR",2010,"47,466 SAR",86895,6.1,2WD,STANDARD,Jeddah,7,3,White Color,individual,0
Masda,crossover,4,1996,,1996,"37,514 SAR",612,10.35,2WD,standard,Dammam,4,3,Silver,company,0
Shevy,suv,4,1999,"102,395 SAR",2006,"46,205 SAR",264171,5.1,2WD,standard,Madinah,0,2,Black,company,0
Fourd,suv,8,2005,,2005,"74,536 SAR",633,5180.0mpl,2WD,STANDARD,Madinah,4,3,Color Black,individual,1
Toyoda,suv,8,1997,"84,359 SAR",2004,"45,838 SAR",42182,4.16,2WD,standard,Madinah,11,3,White Color,individual,1
Huendae,suv,4,2000,"74,602 SAR",2001,"62,665 SAR",16956,9.74,2WD,STANDARD,Dammam,2,1,Blue,individual,0
Honta,sedan,6,2006,"56,009 SAR",2010,"34,697 SAR",50494,13440.0mpl,2WD,STANDARD,Dhahran,1,-2,Gray Color,individual,0
Masda,suv,4,1996,"68,921 SAR",2003,"30,936 SAR",315116,10.31,2WD,STANDARD,Makkah,5,3,Gray Color,company,0
Wolksvagon,suv,4,2004,,2004,"96,282 SAR",1377,9.37,4WD,STANDARD,Jeddah,3,-3,White,individual,0
Masda,suv,4,2007,"119,972 SAR",2010,"74,826 SAR",68629,9.27,2WD,PREMIUM,Madinah,4,2,Color Blue,individual,0
Masda,crossover,4,2001,,2008,"27,325 SAR",310988,11.68,2WD,STANDARD,Riyadh,5,3,Red,company,0
Shevy,sedan,8,2001,"71,021 SAR",2008,"30,361 SAR",140386,3.25,2WD,standard,Dhahran,12,2,Gray Color,individual,0
JournalMotors,crossover,4,2001,"85,225 SAR",2008,"36,433 SAR",127457,7.47,2WD,standard,Jeddah,10,1,White,individual,0
Fourd,sedan,4,2006,"78,413 SAR",2011,"34,862 SAR",108939,5.32,2WD,STANDARD,Riyadh,6,3,Color Black,individual,0
Fourd,crossover,4,2002,,2006,"58,469 SAR",75972,8.34,4WD,STANDARD,Makkah,2,2,Black,individual,0
Shevy,crossover,6,2000,"116,976 SAR",2005,"57,786 SAR",49979,3070.0mpl,2WD,premium,Jeddah,3,3,White Color,individual,0
Wolksvagon,crossover,4,2001,"102,271 SAR",2003,"81,134 SAR",36357,8.86,2WD,premium,Dhahran,11,1,Gray,company,1
JournalMotors,suv,4,2005,,2009,"58,169 SAR",91231,2.53,2WD,standard,Riyadh,6,-3,Black,individual,0
Honta,sedan,4,2000,"49,734 SAR",2003,"37,912 SAR",56114,15.07,2WD,standard,Dhahran,3,-3,Black,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2007,"33,418 SAR",89463,12.34,2WD,STANDARD,Riyadh,8,-2,Gray,individual,0
JournalMotors,sedan,8,2000,"69,628 SAR",2003,"41,473 SAR",117347,6860.0mpl,2WD,standard,Makkah,3,3,White,company,0
Geep,sedan,4,1996,"64,326 SAR",2000,"32,449 SAR",41469,8910.0mpl,2WD,standard,Makkah,7,2,White Color,individual,0
Toyoda,suv,4,1995,,2001,"55,807 SAR",278221,8600.0mpl,2WD,premium,Dhahran,4,-3,Black,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2009,"33,508 SAR",103365,8310.0mpl,2WD,standard,Dammam,13,2,Color Black,individual,0
Huendae,sedan,6,1998,,2006,"17,888 SAR",62608,19.46,4WD,STANDARD,Dammam,12,3,Brown,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2009,"42,494 SAR",34743,19.56,2WD,standard,Riyadh,1,-3,White Color,company,0
Honta,suv,6,2003,"79,168 SAR",2009,"39,485 SAR",221656,9.57,2WD,STANDARD,Madinah,1,-5,Silver,company,0
Toyoda,suv,4,2004,,2013,"35,102 SAR",184175,14560.0mpl,2WD,STANDARD,Dammam,3,2,White,individual,1
Honta,crossover,4,2003,"63,334 SAR",2006,"48,279 SAR",65598,24.54,2WD,standard,Makkah,2,-3,Silver,individual,0
Huendae,sedan,4,1994,,1999,"30,078 SAR",35774,19130.0mpl,4WD,standard,Dhahran,5,1,Gray,individual,1
Shevy,sedan,8,1996,"90,056 SAR",1997,"61,444 SAR",48803,4.54,2WD,PREMIUM,Jeddah,5,-2,Blue,individual,1
Wolksvagon,suv,6,2001,"127,838 SAR",2007,"69,463 SAR",111007,5.32,2WD,premium,Makkah,11,3,Black,individual,1
Fourd,sedan,4,2002,,2007,"32,207 SAR",66801,7.29,2WD,STANDARD,Madinah,11,2,Gray,individual,0
BeEmW,sedan,8,2006,"94,096 SAR",2007,"67,579 SAR",10051,2.6,4WD,standard,Jeddah,5,-5,Color Black,individual,1
Toyoda,sedan,4,2009,,2014,"40,114 SAR",38661,17.81,2WD,standard,Dhahran,6,4,Silver,individual,0
Honta,sedan,8,1997,"46,866 SAR",2000,"29,230 SAR",32131,14660.0mpl,2WD,STANDARD,Dhahran,4,-3,Silver,individual,0
Toyoda,crossover,6,2002,"104,316 SAR",2003,"86,373 SAR",20237,8.94,2WD,premium,Riyadh,13,2,Gray Color,individual,0
Toyoda,suv,8,2004,,2009,"52,152 SAR",87857,4.38,2WD,STANDARD,Jeddah,7,1,Gray,individual,0
JournalMotors,crossover,8,2006,"112,915 SAR",2009,"74,337 SAR",55552,3.4,4WD,STANDARD,Dammam,1,2,White Color,individual,1
Shevy,suv,6,2006,,2013,"53,076 SAR",284762,4.47,2WD,standard,Riyadh,3,3,White Color,individual,0
Toyoda,sedan,4,2001,"85,225 SAR",2006,"58,864 SAR",44821,19.9,2WD,premium,Jeddah,3,1,Gray,individual,1
Mercetes,sedan,4,2008,,2014,"33,132 SAR",227619,9590.0mpl,2WD,standard,Jeddah,9,-3,White,company,0
Fourd,suv,8,1993,"127,294 SAR",1996,"71,832 SAR",33146,2.75,2WD,premium,Madinah,7,3,Black,individual,0
Huendae,crossover,4,1991,"49,939 SAR",1998,"28,839 SAR",102489,20.83,2WD,standard,Dammam,2,1,White,individual,0
Honta,sedan,8,2005,,2007,"45,456 SAR",37034,10.1,4WD,standard,Jeddah,14,2,Black,individual,0
BeEmW,suv,4,2000,"104,443 SAR",2006,"46,881 SAR",113596,5.99,2WD,standard,Dammam,4,3,Gray Color,individual,1
Fourd,sedan,4,2004,,2006,"42,336 SAR",104328,6.99,2WD,standard,Madinah,11,1,Blue,individual,0
Fourd,sedan,4,1999,"95,569 SAR",2004,"42,489 SAR",67659,7.38,2WD,premium,Makkah,7,2,Black,individual,0
Mercetes,sedan,8,2007,"79,981 SAR",2013,"35,901 SAR",117270,4750.0mpl,2WD,standard,Dhahran,12,2,Color Black,individual,1
Fourd,crossover,6,2004,,2012,"34,282 SAR",354517,5220.0mpl,2WD,premium,Dhahran,2,3,White Color,individual,0
Shevy,crossover,8,2000,,2005,"42,348 SAR",197851,3.91,4WD,STANDARD,Riyadh,9,2,Black,individual,0
Masda,sedan,4,2007,,2008,"51,827 SAR",19832,10.19,4WD,STANDARD,Dhahran,6,-5,Color Black,individual,0
Toyoda,sedan,6,1999,"70,214 SAR",2008,"21,801 SAR",184971,11.54,4WD,STANDARD,Jeddah,7,1,Black,company,0
Masda,sedan,4,1992,"50,937 SAR",2000,"17,649 SAR",161156,15910.0mpl,4WD,standard,Madinah,0,-3,White Color,individual,0
Fourd,sedan,4,2005,"76,875 SAR",2012,"31,220 SAR",284714,8.19,2WD,standard,Riyadh,11,1,White,individual,0
Honta,suv,4,1996,,2002,"43,420 SAR",63671,11530.0mpl,4WD,standard,Riyadh,2,-3,Silver,individual,0
Honta,suv,8,2003,"79,168 SAR",2005,"54,614 SAR",38734,9.36,2WD,standard,Dhahran,7,2,Color Blue,individual,0
Shevy,crossover,4,2000,"140,371 SAR",2003,"79,211 SAR",55021,9.85,4WD,PREMIUM,Riyadh,4,3,Silver,individual,0
Shevy,suv,6,1992,"89,141 SAR",1996,"42,718 SAR",191250,4.39,2WD,standard,Riyadh,9,2,Blue,individual,0
Huendae,crossover,4,2003,"76,001 SAR",2008,"41,081 SAR",105885,15090.0mpl,4WD,STANDARD,Jeddah,12,3,Black,individual,0
Fourd,suv,4,2003,"133,003 SAR",2006,"83,392 SAR",63787,4.41,4WD,standard,Makkah,1,-2,Red Color,company,0
Huendae,crossover,8,2002,,2009,"29,420 SAR",293746,5.88,2WD,STANDARD,Dammam,3,4,Black,individual,0
BeEmW,sedan,4,2004,,2006,"54,881 SAR",20853,7.3,2WD,standard,Madinah,0,-5,White,individual,1
Huendae,suv,4,2003,"79,168 SAR",2011,"23,454 SAR",382676,15390.0mpl,2WD,STANDARD,Riyadh,5,2,Color Black,individual,0
JournalMotors,suv,6,2005,,2011,"46,831 SAR",264329,5.28,2WD,standard,Dhahran,5,3,Color Black,individual,0
Masda,suv,4,2008,"87,408 SAR",2014,"39,235 SAR",79159,7.37,2WD,standard,Makkah,6,4,White,individual,0
Shevy,sedan,6,1993,"60,616 SAR",1996,"34,205 SAR",66558,5.19,2WD,STANDARD,Dhahran,4,3,Silver,company,0
JournalMotors,crossover,4,1997,,2005,"39,583 SAR",134938,4830.0mpl,4WD,premium,Madinah,3,1,Gray Color,individual,1
Fourd,crossover,4,1996,"77,191 SAR",2000,"38,938 SAR",71028,4.56,2WD,standard,Jeddah,6,2,Silver,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"51,933 SAR",191709,12.74,2WD,standard,Jeddah,5,3,Red,company,0
BeEmW,sedan,4,1993,"84,862 SAR",2000,"38,293 SAR",89448,8760.0mpl,2WD,premium,Madinah,2,4,Gray,individual,0
Huendae,crossover,4,2005,"92,251 SAR",2011,"53,274 SAR",112092,20.84,2WD,premium,Madinah,2,1,Brown,individual,0
Toyoda,suv,4,1997,"101,231 SAR",2005,"31,432 SAR",73177,12.53,4WD,standard,Madinah,10,3,Gray,individual,0
JournalMotors,sedan,4,1997,"78,735 SAR",2004,"35,342 SAR",146796,6.89,4WD,standard,Makkah,6,-5,Silver,individual,1
Honta,suv,6,1998,"71,705 SAR",2002,"44,421 SAR",87605,14.01,2WD,STANDARD,Dhahran,3,2,White,individual,0
JournalMotors,crossover,4,2007,"95,978 SAR",2009,"66,394 SAR",84495,9060.0mpl,2WD,standard,Dammam,3,2,Color Black,individual,1
Geep,sedan,6,2004,,2007,"40,403 SAR",125528,4430.0mpl,2WD,standard,Riyadh,10,-3,Gray,individual,0
JournalMotors,suv,4,1999,"122,874 SAR",2005,"52,397 SAR",296504,3800.0mpl,4WD,STANDARD,Riyadh,7,-5,Red Color,individual,1
Geep,sedan,4,1997,"65,612 SAR",2000,"35,173 SAR",116062,8.8,2WD,standard,Dhahran,13,1,Gray,individual,0
Toyoda,suv,6,2002,"93,139 SAR",2005,"70,692 SAR",63775,11830.0mpl,2WD,standard,Dammam,1,3,Blue,individual,0
JournalMotors,sedan,8,1998,"66,925 SAR",2005,"28,610 SAR",116754,3.59,2WD,STANDARD,Dammam,4,3,Blue,individual,0
Toyoda,sedan,6,1995,"64,866 SAR",1998,"51,694 SAR",41946,14.53,4WD,standard,Madinah,2,-5,Gray,company,1
Toyoda,suv,6,1995,"81,083 SAR",1998,"58,157 SAR",30679,7170.0mpl,2WD,standard,Riyadh,11,2,Red,individual,1
Honta,suv,4,2001,"91,313 SAR",2009,"25,887 SAR",145520,10390.0mpl,4WD,standard,Makkah,6,1,Red,individual,0
JournalMotors,sedan,4,1996,"77,191 SAR",2001,"38,132 SAR",86387,8.07,4WD,standard,Makkah,3,3,Color Black,individual,0
Fourd,suv,4,1992,"124,798 SAR",2001,"33,611 SAR",74446,7.32,2WD,premium,Riyadh,9,1,Silver Color,individual,1
Toyoda,suv,4,2006,"120,980 SAR",2010,"77,570 SAR",53339,7520.0mpl,4WD,STANDARD,Jeddah,5,-3,Gray,individual,1
Fourd,suv,6,2006,,2010,"71,200 SAR",75558,2.37,4WD,standard,Jeddah,6,2,Red,individual,0
Huendae,sedan,4,2005,"65,893 SAR",2011,"29,577 SAR",234304,12680.0mpl,4WD,STANDARD,Dammam,8,1,Gray,company,0
Fourd,sedan,4,1999,"68,263 SAR",2005,"32,424 SAR",107347,5820.0mpl,2WD,standard,Jeddah,3,-5,Color Blue,individual,0
Huendae,sedan,8,1998,,2004,"36,892 SAR",63859,11.46,2WD,premium,Jeddah,1,3,White,individual,1
Fourd,sedan,4,2004,,2006,"62,721 SAR",46133,8700.0mpl,4WD,STANDARD,Makkah,2,2,Blue,individual,0
Nesshan,sedan,6,1998,"47,803 SAR",2002,"26,652 SAR",77803,12.01,2WD,standard,Madinah,7,2,Gray,individual,0
Fourd,suv,4,1994,,1999,"49,356 SAR",207845,3.7,4WD,standard,Jeddah,6,1,Red,individual,1
Toyoda,crossover,8,2007,"82,266 SAR",2008,"68,116 SAR",20557,10930.0mpl,2WD,standard,Riyadh,11,-3,Red Color,individual,0
Fourd,crossover,4,2001,"119,316 SAR",2005,"60,188 SAR",67705,6510.0mpl,2WD,premium,Dammam,5,2,Black,company,0
JournalMotors,crossover,4,1990,"68,544 SAR",1993,"40,828 SAR",106898,9.08,2WD,standard,Dhahran,3,1,Blue,company,0
Shevy,crossover,8,2003,,2009,"37,905 SAR",51695,4.48,2WD,STANDARD,Makkah,8,3,Silver,individual,0
Masda,sedan,4,2006,"67,211 SAR",2009,"44,015 SAR",63865,9.82,4WD,standard,Jeddah,9,3,Gray,individual,1
Fourd,crossover,4,2007,"115,173 SAR",2011,"58,099 SAR",46115,7220.0mpl,4WD,standard,Riyadh,5,1,Gray,individual,0
Wolksvagon,suv,6,2004,"96,902 SAR",2008,"62,131 SAR",40497,7570.0mpl,2WD,STANDARD,Dhahran,4,2,Red,individual,1
Fourd,crossover,4,2003,,2008,"39,421 SAR",36178,6080.0mpl,2WD,standard,Makkah,4,2,Color Blue,individual,0
JournalMotors,suv,6,2005,"115,313 SAR",2011,"54,773 SAR",116875,3490.0mpl,2WD,standard,Dammam,1,1,Gray,individual,0
JournalMotors,crossover,6,1994,"74,194 SAR",1999,"32,986 SAR",49884,6.88,2WD,standard,Dammam,4,-2,Gray Color,individual,0
Honta,suv,6,1999,,2004,"39,933 SAR",72624,12490.0mpl,2WD,STANDARD,Makkah,0,3,Black,individual,0
JournalMotors,sedan,4,2001,,2007,"31,879 SAR",60963,8.17,2WD,STANDARD,Dhahran,7,2,Black,individual,1
Shevy,suv,4,2006,"141,144 SAR",2013,"63,356 SAR",55940,6060.0mpl,4WD,standard,Madinah,4,2,Black,individual,1
Honta,suv,4,1999,"73,139 SAR",2004,"37,737 SAR",54161,10.62,2WD,STANDARD,Riyadh,4,-5,Black,individual,1
Huendae,crossover,4,2001,,2007,"31,959 SAR",51401,13.29,2WD,standard,Dhahran,3,2,Black,individual,0
Fourd,suv,4,1996,"115,787 SAR",1999,"72,416 SAR",101811,5.62,4WD,STANDARD,Dhahran,2,3,Color Black,individual,1
Huendae,suv,8,2009,"124,819 SAR",2015,"62,253 SAR",293994,5190.0mpl,2WD,premium,Dammam,3,-5,Black,individual,0
Toyoda,suv,4,2005,"166,052 SAR",2013,"51,559 SAR",159927,11.77,4WD,premium,Dammam,4,2,Red Color,company,0
Shevy,sedan,4,1998,"93,695 SAR",2003,"41,656 SAR",101968,5.57,2WD,premium,Makkah,6,2,Silver,company,0
Fourd,suv,4,1992,"89,141 SAR",1999,"36,202 SAR",221754,6.8,2WD,STANDARD,Makkah,5,1,Silver,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2004,"67,387 SAR",20174,7.27,2WD,standard,Jeddah,3,1,White Color,company,0
Wolksvagon,suv,4,1997,"84,359 SAR",2000,"57,625 SAR",21213,13040.0mpl,2WD,STANDARD,Jeddah,4,2,Gray,individual,0
Nesshan,suv,4,2002,"93,139 SAR",2006,"51,929 SAR",40471,13.48,4WD,standard,Dammam,13,-2,Silver,individual,0
Masda,crossover,4,2003,,2004,"50,274 SAR",11178,13480.0mpl,2WD,standard,Jeddah,6,-2,Gray,individual,1
Shevy,suv,4,2000,"175,464 SAR",2007,"87,512 SAR",119656,3.89,4WD,PREMIUM,Dhahran,1,1,Gray Color,company,1
Huendae,suv,4,2006,,2008,"85,003 SAR",42440,16.57,4WD,STANDARD,Makkah,1,3,Black,individual,0
JournalMotors,crossover,6,2003,"148,963 SAR",2005,"103,305 SAR",18608,5.98,4WD,premium,Dammam,3,-5,Gray,individual,0
Honta,suv,6,1993,"64,945 SAR",1996,"42,756 SAR",136970,12820.0mpl,2WD,standard,Makkah,1,1,Blue,individual,0
Fourd,crossover,4,2003,"88,668 SAR",2005,"61,491 SAR",39312,9380.0mpl,2WD,STANDARD,Dhahran,1,1,Silver,individual,0
Toyoda,sedan,8,1997,"56,239 SAR",2000,"44,819 SAR",55688,8.06,2WD,STANDARD,Makkah,3,3,Brown,individual,1
Nesshan,sedan,4,1995,"63,065 SAR",1999,"38,678 SAR",47866,21.58,2WD,premium,Madinah,4,-2,White,company,0
Fourd,suv,4,2003,"133,003 SAR",2010,"54,015 SAR",307633,5710.0mpl,4WD,STANDARD,Madinah,10,1,Silver,company,0
BeEmW,suv,4,2001,,2004,"84,162 SAR",35828,4.92,2WD,premium,Makkah,9,2,Silver,individual,0
Huendae,sedan,8,2007,"79,981 SAR",2011,"42,363 SAR",153509,12.44,2WD,premium,Dhahran,4,-5,White,individual,0
Shevy,suv,4,1996,,2002,"41,363 SAR",273955,9.13,2WD,STANDARD,Madinah,3,4,Red,company,0
Mercetes,sedan,8,1998,"66,925 SAR",2004,"28,538 SAR",244887,3.29,2WD,STANDARD,Madinah,4,-3,Silver,individual,1
Shevy,suv,4,2005,,2006,"89,916 SAR",39113,5060.0mpl,4WD,STANDARD,Dammam,5,3,Silver,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2011,"35,102 SAR",141329,14.95,2WD,STANDARD,Madinah,8,-5,White,individual,1
Masda,crossover,4,1999,"58,511 SAR",2003,"32,622 SAR",72727,10.61,2WD,standard,Makkah,6,-2,White Color,individual,0
Masda,suv,8,2002,"77,616 SAR",2005,"48,409 SAR",62956,7.19,2WD,standard,Jeddah,4,1,Black,individual,0
