Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,suv,6,2005,"98,840 SAR",2010,"55,855 SAR",112264,7.54,2WD,standard,Jeddah,10,1,Gray,individual,1
Toyoda,crossover,4,1994,"63,595 SAR",2000,"32,910 SAR",54203,12.62,2WD,standard,Riyadh,8,1,Silver,individual,0
Shevy,sedan,4,2005,"92,251 SAR",2010,"38,964 SAR",244504,6.44,4WD,standard,Dammam,6,2,Brown,individual,0
Toyoda,sedan,4,1998,"57,364 SAR",2003,"33,960 SAR",102115,18.69,2WD,standard,Riyadh,7,2,Gray,individual,0
Shevy,suv,4,2005,"115,313 SAR",2007,"75,971 SAR",39863,3.31,2WD,standard,Madinah,3,4,Gray,individual,0
JournalMotors,sedan,4,2006,"109,778 SAR",2009,"61,947 SAR",18942,3.81,2WD,premium,Makkah,5,3,Blue,company,0
Mercetes,suv,4,2002,"108,662 SAR",2005,"61,164 SAR",130347,5.16,2WD,standard,Riyadh,5,1,Gray,individual,1
Toyoda,suv,8,2000,"89,522 SAR",2002,"71,020 SAR",23007,6.44,2WD,standard,Madinah,6,3,Silver,company,1
Shevy,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",100155,11.76,2WD,standard,Dhahran,7,2,White,individual,0
JournalMotors,suv,6,1992,"89,141 SAR",1997,"41,833 SAR",186333,4.37,2WD,standard,Madinah,0,3,Red,company,0
Toyoda,suv,4,2004,"135,663 SAR",2005,"117,945 SAR",21405,7.87,2WD,premium,Madinah,5,2,Red,individual,1
JournalMotors,crossover,4,2001,"102,271 SAR",2008,"48,457 SAR",339809,5.62,4WD,standard,Riyadh,3,2,Silver,company,1
Honta,crossover,6,2003,"76,001 SAR",2007,"49,436 SAR",76502,10.3,4WD,standard,Jeddah,2,2,Blue,individual,1
Masda,sedan,6,2004,"53,834 SAR",2010,"25,436 SAR",54280,10.09,2WD,standard,Makkah,7,1,White,individual,0
Fourd,suv,6,2002,"108,662 SAR",2006,"54,814 SAR",30567,4.3,2WD,standard,Riyadh,13,1,Gray,individual,0
Masda,sedan,4,2004,"64,601 SAR",2006,"44,564 SAR",19285,13.91,4WD,standard,Jeddah,5,1,Gray,company,0
Fourd,sedan,4,2001,"71,021 SAR",2007,"31,879 SAR",70415,10.51,2WD,standard,Riyadh,5,3,Gray,company,1
JournalMotors,suv,6,1999,"102,395 SAR",2002,"57,781 SAR",34067,5.2,2WD,standard,Makkah,9,3,Red,company,0
Toyoda,suv,6,1997,"84,359 SAR",2002,"50,446 SAR",43286,6.88,2WD,standard,Madinah,2,2,Silver,individual,0
Honta,suv,4,2006,"84,014 SAR",2011,"39,220 SAR",244385,14.72,2WD,standard,Madinah,9,1,Gray,individual,0
JournalMotors,suv,4,2004,"113,052 SAR",2012,"30,447 SAR",160835,3.58,2WD,standard,Madinah,5,3,Black,individual,1
JournalMotors,sedan,4,1993,"60,616 SAR",1994,"43,534 SAR",11239,7.25,2WD,standard,Makkah,5,1,Blue,individual,1
Toyoda,sedan,4,2005,"79,072 SAR",2009,"53,516 SAR",52190,12.71,4WD,standard,Makkah,3,4,Black,individual,1
Honta,sedan,4,2003,"63,334 SAR",2009,"34,563 SAR",102540,21.67,4WD,standard,Makkah,5,3,Blue,company,1
JournalMotors,sedan,6,1991,"69,914 SAR",1998,"28,244 SAR",371362,5.83,4WD,standard,Madinah,4,3,Silver,individual,1
Masda,suv,8,1992,"76,406 SAR",1995,"47,654 SAR",60776,4.49,4WD,standard,Dammam,8,2,Gray,individual,0
Masda,suv,6,1999,"73,139 SAR",2004,"39,933 SAR",62424,8.85,2WD,standard,Riyadh,2,3,White,individual,0
Nesshan,crossover,4,1990,"48,960 SAR",1995,"27,935 SAR",199004,18.31,2WD,standard,Makkah,1,1,Blue,individual,0
Honta,suv,6,1999,"73,139 SAR",2005,"32,830 SAR",205729,10.66,2WD,standard,Riyadh,5,3,Silver,individual,0
Shevy,sedan,4,2005,"129,151 SAR",2011,"61,346 SAR",136972,4.38,4WD,premium,Jeddah,1,2,Silver,individual,0
Toyoda,suv,4,2007,"102,833 SAR",2010,"70,245 SAR",55823,10.94,2WD,standard,Dhahran,9,2,Gray,individual,0
JournalMotors,suv,8,1995,"94,597 SAR",2003,"24,264 SAR",167845,2.96,2WD,standard,Riyadh,5,1,Black,individual,0
Shevy,sedan,4,2006,"78,413 SAR",2011,"40,672 SAR",105591,4.77,2WD,standard,Jeddah,3,2,White,company,1
Toyoda,sedan,4,2005,"65,893 SAR",2010,"41,177 SAR",182962,21.92,2WD,standard,Makkah,3,2,Red,company,0
Toyoda,crossover,6,1999,"70,214 SAR",2005,"40,373 SAR",106302,12.22,2WD,standard,Madinah,3,1,Brown,individual,0
JournalMotors,suv,8,1997,"137,787 SAR",2000,"77,753 SAR",62494,4.08,2WD,premium,Riyadh,9,2,Black,individual,0
JournalMotors,suv,6,2004,"135,663 SAR",2012,"34,797 SAR",161728,4.61,4WD,standard,Dhahran,5,2,Red,individual,0
Toyoda,crossover,8,2007,"82,266 SAR",2007,"68,116 SAR",777,7.34,2WD,standard,Dammam,3,1,Blue,individual,0
JournalMotors,sedan,4,2004,"75,368 SAR",2009,"35,184 SAR",98229,8.86,2WD,standard,Makkah,7,2,Black,individual,1
JournalMotors,suv,4,2004,"189,928 SAR",2006,"118,543 SAR",19350,4.04,4WD,premium,Madinah,5,2,Silver,company,0
Honta,sedan,8,2006,"56,009 SAR",2011,"24,839 SAR",234916,12.92,2WD,standard,Dhahran,9,4,Black,individual,0
Shevy,sedan,6,2000,"69,628 SAR",2001,"47,625 SAR",19904,9.81,2WD,standard,Riyadh,4,2,White,individual,0
Huendae,crossover,4,2002,"62,093 SAR",2004,"52,222 SAR",74939,19.79,2WD,standard,Riyadh,2,1,Red,individual,1
Huendae,suv,4,2000,"89,522 SAR",2000,"67,001 SAR",588,18.83,4WD,standard,Dammam,9,3,Silver,company,0
Nesshan,crossover,4,2001,"73,050 SAR",2008,"34,429 SAR",151643,13.85,4WD,standard,Makkah,12,4,Blue,individual,1
Fourd,suv,4,1997,"98,419 SAR",2002,"45,944 SAR",94957,4.05,2WD,standard,Jeddah,10,2,Silver,individual,1
JournalMotors,suv,4,1998,"140,542 SAR",2002,"67,351 SAR",166367,4.2,2WD,premium,Dhahran,4,1,Gray,individual,0
Huendae,sedan,4,2002,"51,744 SAR",2008,"27,165 SAR",137457,13.98,2WD,standard,Dhahran,2,3,Black,individual,0
Fourd,suv,4,2003,"110,836 SAR",2004,"75,811 SAR",8721,6.8,2WD,standard,Dammam,7,2,Gray,individual,0
JournalMotors,sedan,8,2005,"92,251 SAR",2009,"46,536 SAR",83269,5.79,4WD,standard,Dammam,4,2,Silver,individual,0
Honta,suv,6,1995,"81,083 SAR",1997,"59,042 SAR",87045,12.37,4WD,standard,Madinah,3,3,Blue,individual,0
JournalMotors,sedan,4,1999,"68,263 SAR",2005,"29,182 SAR",109393,7.72,2WD,standard,Jeddah,11,1,White,individual,0
Toyoda,suv,4,2005,"138,376 SAR",2006,"120,304 SAR",19826,10.23,2WD,premium,Dammam,6,3,Gray,individual,1
Honta,crossover,4,2006,"67,211 SAR",2007,"58,687 SAR",9836,19.76,2WD,standard,Dammam,13,2,Blue,individual,1
Shevy,suv,4,2004,"158,274 SAR",2010,"67,492 SAR",227577,3.47,2WD,premium,Riyadh,6,3,Silver,individual,1
Shevy,sedan,4,1991,"58,262 SAR",1994,"32,877 SAR",19073,7.62,2WD,standard,Riyadh,7,2,Red,individual,0
Huendae,suv,6,2004,"80,752 SAR",2008,"45,023 SAR",86303,10.35,2WD,standard,Jeddah,4,1,Red,individual,0
Toyoda,suv,6,2004,"96,902 SAR",2006,"73,031 SAR",83144,9.04,2WD,standard,Riyadh,13,2,Blue,individual,1
Honta,sedan,6,2001,"50,729 SAR",2006,"28,944 SAR",230671,16.28,2WD,standard,Riyadh,2,3,Gray,individual,0
Toyoda,crossover,4,2002,"74,511 SAR",2010,"21,978 SAR",301156,11.97,2WD,standard,Makkah,13,3,Gray,individual,0
Shevy,sedan,4,2006,"109,778 SAR",2013,"52,144 SAR",74322,5.2,2WD,premium,Madinah,2,2,Blue,individual,0
Shevy,suv,4,1999,"102,395 SAR",2006,"43,773 SAR",85584,2.9,2WD,standard,Riyadh,4,3,White,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2005,"29,408 SAR",210287,10.14,2WD,standard,Jeddah,11,2,Black,individual,0
JournalMotors,suv,4,1995,"94,597 SAR",2001,"40,339 SAR",271969,4.65,2WD,standard,Makkah,6,1,White,individual,1
Toyoda,suv,4,2004,"116,283 SAR",2007,"79,432 SAR",58740,9.2,4WD,standard,Madinah,8,2,Black,company,0
JournalMotors,suv,8,2005,"115,313 SAR",2011,"51,761 SAR",80343,4.05,2WD,standard,Madinah,5,2,Black,individual,1
Nesshan,suv,4,2003,"79,168 SAR",2009,"41,563 SAR",42910,6.81,2WD,standard,Dhahran,3,2,Silver,company,0
Fourd,suv,4,2006,"197,602 SAR",2013,"76,027 SAR",372810,5.76,4WD,premium,Madinah,9,1,Gray,individual,0
Toyoda,suv,8,2007,"102,833 SAR",2011,"59,655 SAR",185213,5.88,2WD,standard,Madinah,6,2,White,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2011,"20,005 SAR",363089,7.8,2WD,standard,Dhahran,3,2,Silver,individual,0
Toyoda,sedan,8,2006,"94,096 SAR",2007,"81,807 SAR",18038,12.42,2WD,premium,Dammam,10,1,Black,individual,1
Honta,sedan,4,2000,"49,734 SAR",2001,"39,687 SAR",44700,13.37,2WD,standard,Riyadh,3,3,Silver,company,0
Huendae,sedan,4,2005,"92,251 SAR",2009,"62,864 SAR",82471,26.27,4WD,premium,Madinah,3,3,White,individual,0
Masda,sedan,4,1999,"81,916 SAR",2006,"40,855 SAR",278036,9.08,4WD,premium,Riyadh,3,2,Gray,individual,0
Masda,sedan,8,2007,"57,129 SAR",2011,"31,772 SAR",154762,9.72,2WD,standard,Dhahran,7,2,Gray,individual,1
Huendae,suv,4,2004,"96,902 SAR",2008,"59,430 SAR",82067,16.11,4WD,standard,Makkah,4,2,Black,company,0
Huendae,suv,4,2004,"80,752 SAR",2006,"55,706 SAR",18303,14.93,2WD,standard,Dammam,7,2,Red,company,0
Nesshan,suv,4,2008,"87,408 SAR",2017,"27,258 SAR",92923,16.08,2WD,standard,Makkah,7,2,Gray,individual,0
Fourd,suv,4,2007,"143,967 SAR",2015,"38,773 SAR",76482,5.58,4WD,standard,Riyadh,4,2,White,company,1
Shevy,suv,4,2004,"113,052 SAR",2009,"52,776 SAR",85822,8.78,2WD,standard,Madinah,5,2,Silver,individual,1
Masda,sedan,6,1997,"78,735 SAR",2002,"38,690 SAR",39635,11.26,4WD,premium,Dammam,4,1,White,individual,0
Fourd,suv,4,1999,"122,874 SAR",2004,"54,629 SAR",41542,3.08,4WD,standard,Dammam,7,3,Red,individual,0
Geep,sedan,4,2001,"85,225 SAR",2006,"44,206 SAR",62089,12.95,4WD,standard,Madinah,3,1,Silver,individual,1
JournalMotors,sedan,4,2002,"72,441 SAR",2009,"30,891 SAR",285972,5.73,2WD,standard,Makkah,10,2,Black,individual,1
JournalMotors,sedan,8,1998,"66,925 SAR",2003,"29,754 SAR",93047,4.46,2WD,standard,Dhahran,4,1,Red,individual,0
Nesshan,sedan,6,1993,"43,297 SAR",1999,"22,503 SAR",71775,18.57,2WD,standard,Dammam,6,2,Black,individual,0
Huendae,sedan,6,1996,"64,326 SAR",2002,"32,082 SAR",270022,13.02,2WD,premium,Madinah,1,2,Gray,individual,0
Honta,suv,6,2000,"74,602 SAR",2001,"56,258 SAR",20807,9.95,2WD,standard,Riyadh,9,4,Black,individual,1
Geep,sedan,6,1997,"65,612 SAR",2002,"29,171 SAR",104613,10.06,2WD,standard,Dhahran,9,2,Silver,individual,0
Masda,sedan,4,1999,"48,759 SAR",2003,"27,185 SAR",45196,13.98,2WD,standard,Makkah,7,2,Black,individual,0
JournalMotors,sedan,8,2004,"75,368 SAR",2008,"42,243 SAR",45596,5.17,2WD,standard,Dammam,3,3,Silver,individual,0
Huendae,suv,4,1999,"73,139 SAR",2000,"49,763 SAR",53795,10.35,2WD,standard,Jeddah,6,2,Blue,individual,0
Wolksvagon,suv,4,1996,"115,787 SAR",2001,"59,200 SAR",246031,8.87,2WD,premium,Dammam,4,1,Silver,company,0
JournalMotors,sedan,6,2001,"71,021 SAR",2005,"37,816 SAR",181501,8.94,2WD,standard,Madinah,2,2,Blue,individual,0
Nesshan,suv,8,2001,"76,094 SAR",2004,"47,459 SAR",32137,8.74,2WD,standard,Dhahran,8,3,Gray,individual,0
Fourd,suv,8,2004,"158,274 SAR",2010,"61,065 SAR",240096,3.0,2WD,premium,Jeddah,9,4,White,individual,0
Shevy,suv,4,2001,"106,532 SAR",2006,"47,364 SAR",38576,8.41,2WD,standard,Jeddah,7,2,Black,individual,0
Shevy,sedan,8,2002,"86,930 SAR",2007,"38,649 SAR",81587,3.59,4WD,standard,Jeddah,6,2,White,individual,0
Shevy,suv,4,1995,"132,436 SAR",1997,"82,659 SAR",40930,3.94,2WD,premium,Riyadh,9,2,Black,individual,0
Honta,suv,6,2000,"74,602 SAR",2004,"41,594 SAR",41233,12.07,2WD,standard,Riyadh,7,2,Gray,individual,0
Shevy,sedan,4,2001,"85,225 SAR",2005,"45,141 SAR",46236,7.06,4WD,standard,Madinah,5,1,White,individual,1
Toyoda,crossover,8,1996,"66,164 SAR",1999,"45,083 SAR",135509,8.95,2WD,standard,Makkah,4,2,Red,company,1
JournalMotors,sedan,4,1999,"68,263 SAR",2002,"40,660 SAR",120607,10.54,2WD,standard,Dammam,2,2,Gray,company,0
Shevy,sedan,4,2004,"75,368 SAR",2011,"32,139 SAR",50163,8.76,2WD,standard,Madinah,7,4,Blue,individual,1
Huendae,suv,4,2006,"84,014 SAR",2011,"43,348 SAR",111526,9.02,2WD,standard,Riyadh,11,2,White,individual,1
Toyoda,suv,4,2003,"133,003 SAR",2004,"110,126 SAR",20438,11.67,2WD,premium,Jeddah,6,3,Black,company,0
Toyoda,sedan,6,2000,"59,681 SAR",2002,"52,081 SAR",102060,15.22,2WD,standard,Dammam,3,1,Red,individual,1
Wolksvagon,sedan,4,1995,"64,866 SAR",1999,"37,629 SAR",79663,12.02,4WD,standard,Makkah,9,4,Silver,individual,0
JournalMotors,suv,4,1997,"118,103 SAR",2001,"69,506 SAR",91093,3.23,4WD,standard,Madinah,1,3,Black,individual,1
Shevy,crossover,4,2004,"90,442 SAR",2005,"61,862 SAR",11061,6.23,2WD,standard,Madinah,4,1,Gray,individual,0
Shevy,sedan,6,2008,"81,581 SAR",2011,"46,036 SAR",61583,6.22,2WD,standard,Dammam,8,2,Red,company,0
Fourd,sedan,6,1999,"68,263 SAR",2003,"32,713 SAR",186525,8.58,2WD,standard,Riyadh,6,2,White,individual,0
Masda,suv,4,2007,"85,694 SAR",2013,"40,490 SAR",71218,11.32,2WD,standard,Makkah,10,2,Red,individual,0
Geep,sedan,4,1999,"81,916 SAR",2005,"33,268 SAR",98628,7.05,4WD,standard,Madinah,5,4,Gray,individual,0
Huendae,sedan,4,1994,"44,163 SAR",1998,"25,731 SAR",133713,16.05,2WD,standard,Jeddah,4,1,Gray,company,0
Fourd,sedan,4,1999,"95,569 SAR",2008,"23,287 SAR",403211,10.54,2WD,premium,Dammam,10,2,Gray,individual,0
Shevy,crossover,6,2003,"88,668 SAR",2009,"37,905 SAR",71076,5.33,2WD,standard,Dammam,9,2,White,individual,0
Shevy,sedan,8,2000,"69,628 SAR",2007,"32,990 SAR",312558,5.26,2WD,standard,Dammam,1,3,Gray,individual,1
Fourd,crossover,4,2007,"161,243 SAR",2014,"68,931 SAR",125732,5.54,4WD,premium,Dammam,8,3,White,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2005,"79,754 SAR",42566,9.57,2WD,standard,Makkah,2,3,Black,individual,0
Fourd,sedan,4,2005,"76,875 SAR",2007,"45,582 SAR",83289,7.24,2WD,standard,Dammam,5,2,Blue,individual,0
Shevy,sedan,6,2001,"85,225 SAR",2005,"45,141 SAR",82978,3.3,4WD,standard,Makkah,9,3,Gray,individual,1
Fourd,sedan,4,2001,"119,316 SAR",2005,"63,198 SAR",76346,6.38,4WD,premium,Dammam,7,1,Silver,individual,1
Fourd,sedan,8,2006,"78,413 SAR",2011,"33,119 SAR",96957,4.38,2WD,standard,Dhahran,8,4,Gray,individual,0
Masda,suv,8,2001,"76,094 SAR",2007,"35,954 SAR",121018,6.07,2WD,standard,Madinah,11,2,Silver,individual,0
Masda,sedan,8,2005,"65,893 SAR",2010,"32,379 SAR",109717,8.09,4WD,standard,Dammam,6,2,Silver,company,0
Fourd,crossover,4,2005,"92,251 SAR",2012,"39,437 SAR",144895,7.64,2WD,standard,Dammam,4,2,Silver,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2005,"61,048 SAR",13241,13.54,2WD,standard,Riyadh,7,3,Gray,individual,0
JournalMotors,suv,4,2005,"193,727 SAR",2005,"119,258 SAR",974,6.04,4WD,premium,Makkah,11,2,White,individual,0
JournalMotors,sedan,4,2002,"101,418 SAR",2003,"72,838 SAR",7695,10.41,2WD,premium,Dhahran,8,2,White,individual,1
Honta,suv,4,2000,"74,602 SAR",2003,"51,699 SAR",29313,7.79,2WD,standard,Dammam,2,1,White,individual,0
Toyoda,suv,4,2002,"93,139 SAR",2002,"69,407 SAR",1051,11.59,2WD,standard,Dammam,6,2,Silver,company,0
Nesshan,sedan,4,2000,"49,734 SAR",2005,"28,227 SAR",107172,16.77,2WD,standard,Dammam,6,3,Silver,individual,1
Huendae,suv,4,2000,"74,602 SAR",2004,"41,594 SAR",67700,13.82,2WD,standard,Dhahran,10,3,Black,individual,0
Fourd,suv,4,2002,"152,128 SAR",2007,"67,636 SAR",59253,4.85,2WD,premium,Makkah,6,1,Gray,individual,0
Shevy,suv,8,2004,"158,274 SAR",2009,"66,850 SAR",204453,3.17,2WD,premium,Dammam,8,1,Blue,individual,0
Honta,sedan,4,1996,"45,947 SAR",1999,"29,946 SAR",98105,25.5,2WD,standard,Riyadh,5,3,Silver,individual,0
JournalMotors,sedan,4,2008,"81,581 SAR",2010,"50,918 SAR",44573,5.9,2WD,standard,Dhahran,8,2,White,company,0
Huendae,crossover,6,2000,"71,618 SAR",2004,"37,934 SAR",41325,13.14,4WD,standard,Dhahran,10,4,Black,individual,0
Fourd,sedan,8,2001,"71,021 SAR",2006,"31,575 SAR",56507,2.66,2WD,standard,Makkah,10,1,Gray,individual,0
Nesshan,sedan,4,2005,"54,911 SAR",2008,"39,955 SAR",51236,11.01,2WD,standard,Madinah,2,1,Brown,individual,1
JournalMotors,sedan,4,2000,"83,554 SAR",2005,"39,005 SAR",102769,5.71,4WD,standard,Dammam,5,2,Black,individual,1
Huendae,suv,4,2003,"79,168 SAR",2004,"65,836 SAR",19232,18.13,2WD,standard,Dammam,10,1,White,individual,0
Huendae,sedan,4,2006,"56,009 SAR",2011,"28,761 SAR",54168,24.75,2WD,standard,Makkah,9,4,White,individual,0
Geep,suv,4,1996,"162,102 SAR",2003,"72,763 SAR",133243,3.28,4WD,premium,Makkah,7,2,White,individual,1
Huendae,sedan,4,2005,"54,911 SAR",2007,"41,668 SAR",36957,18.29,2WD,standard,Dammam,4,1,Silver,individual,0
Huendae,suv,8,2000,"74,602 SAR",2003,"46,529 SAR",66537,6.08,2WD,standard,Riyadh,10,3,Black,individual,0
Fourd,crossover,4,2002,"104,316 SAR",2004,"72,343 SAR",34094,5.81,4WD,standard,Jeddah,2,1,Red,individual,0
Honta,sedan,6,2000,"49,734 SAR",2008,"14,734 SAR",146713,15.71,2WD,standard,Jeddah,10,4,Red,company,0
Fourd,crossover,6,1998,"80,310 SAR",2004,"32,615 SAR",229701,3.54,2WD,standard,Makkah,12,2,Red,individual,0
JournalMotors,crossover,4,1996,"92,630 SAR",2002,"39,500 SAR",117268,4.42,4WD,standard,Dammam,4,4,Black,company,1
Fourd,sedan,4,2005,"107,626 SAR",2013,"27,606 SAR",54127,4.47,2WD,premium,Makkah,7,3,Silver,individual,0
Masda,sedan,6,2000,"59,681 SAR",2005,"29,327 SAR",84595,12.46,4WD,standard,Dammam,10,1,Black,individual,0
Toyoda,suv,8,2001,"91,313 SAR",2005,"55,620 SAR",148565,3.67,2WD,standard,Madinah,7,2,Black,company,1
Toyoda,sedan,4,2002,"74,511 SAR",2005,"50,898 SAR",38414,12.0,4WD,standard,Madinah,7,2,White,company,0
Huendae,suv,8,1995,"81,083 SAR",1997,"55,935 SAR",19642,5.97,4WD,standard,Riyadh,10,2,Silver,individual,0
Shevy,crossover,6,2003,"88,668 SAR",2009,"44,223 SAR",70556,4.62,2WD,standard,Dhahran,3,2,Gray,individual,1
Shevy,crossover,8,1997,"94,482 SAR",2000,"56,278 SAR",126706,1.68,4WD,standard,Madinah,2,3,White,individual,0
JournalMotors,crossover,6,2004,"151,943 SAR",2010,"64,955 SAR",53168,5.09,4WD,premium,Madinah,6,2,Red,individual,0
Toyoda,sedan,6,2005,"65,893 SAR",2009,"46,943 SAR",48346,11.85,2WD,standard,Dammam,3,2,Gray,individual,1
Huendae,sedan,6,2002,"72,441 SAR",2006,"46,896 SAR",172385,22.25,2WD,premium,Madinah,3,3,Black,individual,0
Huendae,sedan,4,2005,"54,911 SAR",2010,"31,165 SAR",102698,23.08,2WD,standard,Dhahran,7,2,Gray,company,1
Huendae,suv,8,1993,"90,924 SAR",1996,"56,709 SAR",28992,9.6,2WD,premium,Makkah,4,3,Gray,individual,0
Huendae,suv,4,2002,"93,139 SAR",2010,"27,725 SAR",159889,14.92,4WD,standard,Madinah,4,1,Gray,individual,1
JournalMotors,crossover,4,2000,"83,554 SAR",2003,"44,792 SAR",112352,8.85,2WD,standard,Makkah,5,1,Gray,individual,0
Wolksvagon,suv,8,2007,"123,400 SAR",2009,"88,573 SAR",88327,7.25,4WD,standard,Dammam,4,2,White,individual,0
Wolksvagon,suv,6,1999,"87,767 SAR",2002,"59,953 SAR",57209,6.26,2WD,standard,Riyadh,13,2,White,individual,0
Fourd,suv,4,2006,"117,620 SAR",2011,"52,293 SAR",47219,4.78,2WD,standard,Makkah,12,3,White,individual,0
JournalMotors,sedan,4,2006,"78,413 SAR",2009,"49,164 SAR",66264,5.28,2WD,standard,Jeddah,3,1,Blue,individual,0
Toyoda,sedan,6,1995,"54,055 SAR",1999,"34,659 SAR",72617,10.29,2WD,standard,Makkah,6,2,Red,individual,1
Mercetes,sedan,8,2003,"88,668 SAR",2011,"21,606 SAR",374838,5.47,4WD,standard,Madinah,4,2,Gray,company,0
Masda,suv,4,1998,"71,705 SAR",2004,"32,186 SAR",119273,13.95,2WD,standard,Dammam,7,4,Black,individual,0
Huendae,suv,4,2006,"84,014 SAR",2012,"37,711 SAR",75453,8.1,2WD,standard,Dhahran,5,4,Red,individual,0
Huendae,crossover,4,1995,"54,055 SAR",1998,"37,085 SAR",25671,21.3,2WD,standard,Makkah,8,2,Blue,individual,0
Masda,crossover,4,2004,"64,601 SAR",2010,"30,523 SAR",75517,10.44,2WD,standard,Madinah,8,2,Black,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2010,"32,469 SAR",236917,7.49,2WD,standard,Dammam,10,2,Silver,company,0
JournalMotors,crossover,4,2007,"95,978 SAR",2012,"38,404 SAR",264168,5.01,2WD,standard,Makkah,7,3,White,individual,0
Huendae,sedan,4,1997,"46,866 SAR",1999,"32,007 SAR",105529,22.48,2WD,standard,Jeddah,8,1,Gray,individual,0
Huendae,sedan,4,2005,"54,911 SAR",2006,"53,274 SAR",18568,18.46,2WD,standard,Jeddah,3,2,Silver,individual,1
Wolksvagon,suv,4,1998,"120,465 SAR",2003,"61,592 SAR",225240,7.8,2WD,premium,Riyadh,9,2,Gray,individual,0
Shevy,sedan,4,1996,"90,056 SAR",2004,"23,099 SAR",105980,11.28,2WD,premium,Dhahran,9,1,Black,individual,0
JournalMotors,sedan,4,2003,"88,668 SAR",2010,"39,800 SAR",122411,12.28,4WD,standard,Madinah,10,2,Red,individual,1
Shevy,sedan,4,2003,"73,890 SAR",2007,"43,486 SAR",80117,11.14,2WD,standard,Madinah,2,3,Brown,company,1
Fourd,sedan,6,2001,"71,021 SAR",2006,"31,575 SAR",63350,5.89,2WD,standard,Jeddah,9,1,Red,individual,0
Nesshan,sedan,4,2002,"62,093 SAR",2009,"33,886 SAR",137189,18.26,4WD,standard,Madinah,6,2,Black,individual,1
JournalMotors,suv,4,1994,"92,742 SAR",1998,"46,783 SAR",32615,4.97,2WD,standard,Makkah,5,2,White,company,0
JournalMotors,suv,6,2006,"117,620 SAR",2012,"50,156 SAR",268200,6.81,2WD,standard,Madinah,5,3,Blue,individual,1
Masda,suv,8,1997,"70,299 SAR",2004,"34,877 SAR",121563,8.06,2WD,standard,Jeddah,6,2,White,individual,1
Wolksvagon,sedan,6,1997,"56,239 SAR",2006,"19,402 SAR",178586,8.13,2WD,standard,Riyadh,3,3,Silver,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2003,"70,236 SAR",51984,4.97,2WD,standard,Madinah,6,3,Gray,individual,1
Masda,sedan,4,2005,"54,911 SAR",2013,"14,788 SAR",350987,14.52,2WD,standard,Makkah,5,1,Gray,individual,0
Mercetes,sedan,6,2001,"71,021 SAR",2004,"40,077 SAR",28591,6.56,2WD,standard,Madinah,5,2,Black,individual,0
Huendae,sedan,8,2006,"56,009 SAR",2010,"31,227 SAR",69146,13.55,2WD,standard,Riyadh,4,2,Black,company,0
Honta,sedan,4,2001,"50,729 SAR",2006,"27,421 SAR",93041,16.93,2WD,standard,Jeddah,4,3,White,individual,0
Honta,suv,4,2003,"95,002 SAR",2004,"92,170 SAR",18772,19.82,4WD,standard,Jeddah,2,2,Black,individual,1
Huendae,suv,4,1999,"87,767 SAR",2003,"48,934 SAR",41529,10.56,4WD,standard,Jeddah,5,3,White,company,0
Shevy,crossover,4,2001,"85,225 SAR",2003,"56,148 SAR",44190,4.81,2WD,standard,Riyadh,1,4,Blue,individual,0
Huendae,suv,4,2002,"93,139 SAR",2005,"67,772 SAR",68600,13.27,4WD,standard,Dhahran,2,3,Silver,individual,1
Honta,sedan,4,1996,"45,947 SAR",1999,"31,522 SAR",23903,21.74,2WD,standard,Riyadh,7,1,Brown,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",56995,10.98,2WD,standard,Dammam,10,2,Black,individual,0
Fourd,sedan,4,2005,"107,626 SAR",2010,"53,167 SAR",54963,9.05,2WD,premium,Makkah,3,2,Silver,individual,0
Huendae,sedan,4,2007,"68,555 SAR",2015,"19,294 SAR",301413,21.48,4WD,standard,Dammam,5,4,Black,individual,0
Toyoda,sedan,8,1999,"58,511 SAR",2007,"18,167 SAR",92466,10.34,2WD,standard,Riyadh,13,1,Silver,individual,0
Shevy,sedan,4,1996,"90,056 SAR",2003,"44,915 SAR",66334,13.45,2WD,premium,Madinah,3,3,Gray,company,1
JournalMotors,crossover,6,2003,"106,402 SAR",2011,"30,324 SAR",172457,6.74,4WD,standard,Dhahran,3,2,Gray,individual,0
Masda,suv,4,2005,"115,313 SAR",2005,"78,458 SAR",902,9.47,2WD,premium,Dhahran,10,1,Brown,individual,0
Wolksvagon,sedan,4,2001,"60,875 SAR",2005,"37,276 SAR",167536,7.73,2WD,standard,Makkah,1,4,Blue,individual,0
JournalMotors,sedan,6,2002,"72,441 SAR",2009,"34,409 SAR",160158,5.09,2WD,standard,Madinah,1,2,Blue,company,0
