Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Masda,sedan,8,2002,"51,744 SAR",2006,"28,849 SAR",28953,7.71,2WD,standard,Dhahran,9,1,Black,individual,0
Toyoda,sedan,4,2008,"83,912 SAR",2012,"53,546 SAR",190553,15.67,4WD,standard,Madinah,8,1,White,individual,0
Shevy,suv,4,1994,"129,839 SAR",1999,"54,840 SAR",193986,7.48,2WD,premium,Jeddah,8,3,Black,individual,0
Masda,sedan,4,2007,"79,981 SAR",2014,"41,570 SAR",146161,17.91,2WD,premium,Madinah,8,2,White,company,0
JournalMotors,sedan,4,1997,"65,612 SAR",2001,"31,364 SAR",145755,10.27,2WD,standard,Jeddah,5,4,Gray,individual,1
Wolksvagon,suv,4,2002,"93,139 SAR",2008,"50,877 SAR",253792,7.17,2WD,standard,Riyadh,3,3,Black,individual,0
Toyoda,sedan,4,2001,"102,271 SAR",2005,"65,262 SAR",194547,17.62,4WD,premium,Dhahran,4,2,Blue,company,0
Honta,suv,4,2007,"102,833 SAR",2015,"29,153 SAR",74887,10.03,4WD,standard,Madinah,7,2,White,individual,0
Toyoda,suv,6,1997,"118,103 SAR",1999,"89,232 SAR",40982,12.37,2WD,premium,Makkah,8,1,Gray,company,0
Shevy,sedan,6,2001,"71,021 SAR",2009,"20,240 SAR",180374,5.1,2WD,standard,Madinah,3,2,White,individual,0
Nesshan,crossover,4,1995,"64,866 SAR",2001,"33,714 SAR",76731,18.02,4WD,standard,Jeddah,7,1,Gray,individual,0
Toyoda,suv,4,2006,"100,817 SAR",2007,"92,519 SAR",33570,9.0,2WD,standard,Riyadh,2,2,Red,individual,1
JournalMotors,sedan,4,2004,"126,619 SAR",2006,"71,126 SAR",103118,6.99,4WD,premium,Riyadh,10,1,White,individual,0
JournalMotors,sedan,6,2009,"83,213 SAR",2012,"52,174 SAR",69973,6.35,2WD,standard,Riyadh,3,1,Blue,individual,0
Shevy,sedan,6,1996,"77,191 SAR",2004,"21,999 SAR",157252,8.0,4WD,standard,Dhahran,1,3,White,company,0
Toyoda,suv,4,2002,"130,395 SAR",2008,"67,310 SAR",51331,7.22,2WD,premium,Dammam,5,4,Gray,company,1
Toyoda,sedan,4,2000,"59,681 SAR",2009,"19,457 SAR",166264,13.41,2WD,standard,Makkah,7,1,Black,individual,1
Huendae,sedan,4,1998,"47,803 SAR",2004,"26,087 SAR",124654,20.99,2WD,standard,Riyadh,5,1,Red,individual,1
Masda,crossover,8,2007,"68,555 SAR",2010,"42,650 SAR",140597,6.77,2WD,standard,Dammam,9,3,Black,individual,1
Toyoda,suv,4,1998,"103,255 SAR",2003,"61,746 SAR",53159,11.48,4WD,standard,Riyadh,0,2,Black,company,0
JournalMotors,suv,4,1993,"127,294 SAR",1995,"88,278 SAR",41193,5.22,2WD,premium,Madinah,1,2,Black,individual,0
Shevy,crossover,6,2004,"108,530 SAR",2012,"26,446 SAR",370046,3.5,4WD,standard,Jeddah,13,1,Blue,individual,0
Masda,sedan,4,2005,"65,893 SAR",2005,"54,659 SAR",1101,15.37,4WD,standard,Makkah,2,4,White,individual,1
Huendae,suv,4,1995,"94,597 SAR",1998,"58,572 SAR",123511,15.15,2WD,premium,Dammam,10,4,Black,company,0
JournalMotors,suv,4,2005,"161,439 SAR",2010,"83,738 SAR",89447,8.37,2WD,premium,Dammam,1,2,Gray,company,1
Huendae,sedan,6,2004,"53,834 SAR",2009,"26,454 SAR",98294,13.47,2WD,standard,Madinah,9,2,Black,individual,0
Masda,suv,6,2005,"82,367 SAR",2011,"40,864 SAR",101519,7.77,2WD,standard,Jeddah,10,3,Black,individual,1
Geep,crossover,4,1993,"72,739 SAR",1993,"44,778 SAR",1093,6.3,2WD,standard,Makkah,4,2,Gray,individual,0
Toyoda,suv,6,1996,"82,705 SAR",1998,"69,257 SAR",90173,10.56,2WD,standard,Dammam,3,3,Black,individual,1
Huendae,sedan,4,1997,"46,866 SAR",2001,"27,305 SAR",97379,21.06,2WD,standard,Dammam,6,4,Silver,individual,0
Shevy,suv,6,2005,"138,376 SAR",2008,"86,761 SAR",30657,4.85,4WD,standard,Dhahran,3,3,Blue,individual,0
Huendae,crossover,6,2005,"92,251 SAR",2012,"43,588 SAR",360529,12.24,2WD,premium,Madinah,3,2,Black,individual,0
Mercetes,suv,8,2008,"122,372 SAR",2011,"72,890 SAR",49361,4.1,2WD,standard,Makkah,0,4,Gray,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2007,"51,036 SAR",64938,4.63,2WD,standard,Madinah,5,1,Gray,company,0
Shevy,sedan,6,1999,"81,916 SAR",2006,"35,019 SAR",144853,6.43,4WD,standard,Dammam,5,3,Black,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2006,"52,582 SAR",20403,10.01,2WD,standard,Jeddah,5,1,Black,individual,0
JournalMotors,suv,4,2000,"146,220 SAR",2003,"82,511 SAR",60055,4.88,2WD,premium,Dammam,9,1,Red,individual,0
JournalMotors,suv,4,1994,"92,742 SAR",2003,"23,788 SAR",152984,3.2,2WD,standard,Jeddah,5,2,Brown,individual,0
Toyoda,crossover,8,2004,"93,026 SAR",2009,"58,411 SAR",34990,6.79,4WD,standard,Dammam,3,2,Red,company,1
Nesshan,sedan,4,1999,"48,759 SAR",2000,"45,053 SAR",11518,21.04,2WD,standard,Jeddah,2,1,Gray,individual,0
JournalMotors,sedan,4,1996,"64,326 SAR",2003,"26,124 SAR",242028,11.05,2WD,standard,Dhahran,4,2,Blue,individual,0
JournalMotors,suv,4,2008,"171,320 SAR",2014,"76,901 SAR",71206,6.79,2WD,premium,Riyadh,5,2,Blue,individual,1
Fourd,suv,8,1999,"172,024 SAR",2001,"113,333 SAR",71107,2.21,4WD,premium,Jeddah,2,3,Silver,company,0
Honta,suv,4,1997,"70,299 SAR",2004,"33,216 SAR",70531,12.9,2WD,standard,Makkah,9,2,Blue,individual,0
BeEmW,sedan,6,2004,"105,516 SAR",2006,"66,040 SAR",71376,3.63,2WD,premium,Makkah,1,4,Blue,individual,0
Toyoda,suv,4,2008,"104,890 SAR",2012,"67,253 SAR",90100,8.57,2WD,standard,Riyadh,7,3,Gray,individual,1
Fourd,sedan,4,2001,"99,430 SAR",2006,"49,118 SAR",94480,8.78,2WD,premium,Dhahran,3,2,White,individual,0
Toyoda,suv,4,1993,"77,935 SAR",1995,"58,883 SAR",40885,10.26,2WD,standard,Makkah,12,3,Gray,individual,0
Fourd,suv,6,2006,"141,144 SAR",2010,"71,200 SAR",51986,3.62,4WD,standard,Riyadh,7,2,Silver,individual,0
Toyoda,sedan,8,2000,"59,681 SAR",2004,"36,444 SAR",71373,12.59,2WD,standard,Jeddah,5,1,Gray,individual,0
Fourd,sedan,8,2001,"85,225 SAR",2005,"45,380 SAR",43719,4.45,4WD,standard,Madinah,3,4,Red,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2007,"40,935 SAR",121712,27.04,2WD,standard,Makkah,2,2,Silver,individual,1
Shevy,sedan,4,2002,"121,702 SAR",2010,"34,598 SAR",356201,8.6,4WD,premium,Madinah,2,1,Silver,individual,1
JournalMotors,crossover,8,1996,"77,191 SAR",1999,"43,558 SAR",20900,5.18,2WD,standard,Dhahran,6,2,Black,individual,0
Huendae,suv,4,2002,"77,616 SAR",2005,"50,587 SAR",103065,15.79,2WD,standard,Madinah,8,2,Gray,individual,0
Nesshan,crossover,8,1996,"66,164 SAR",2004,"17,819 SAR",339138,13.48,4WD,standard,Riyadh,7,3,Silver,individual,0
JournalMotors,suv,6,1996,"96,489 SAR",2001,"47,665 SAR",52253,4.9,2WD,standard,Dammam,2,1,White,individual,0
Honta,sedan,4,2006,"78,413 SAR",2010,"50,762 SAR",157982,18.77,2WD,premium,Riyadh,2,2,Black,company,0
JournalMotors,sedan,4,2004,"126,619 SAR",2007,"71,451 SAR",23294,7.82,4WD,premium,Madinah,11,3,Black,individual,0
Toyoda,sedan,4,2003,"76,001 SAR",2008,"44,994 SAR",59460,21.79,4WD,standard,Madinah,8,2,Gray,individual,0
JournalMotors,sedan,6,2007,"134,369 SAR",2013,"54,570 SAR",225902,10.09,4WD,premium,Jeddah,6,2,White,company,0
Toyoda,sedan,4,2003,"63,334 SAR",2010,"36,052 SAR",156497,19.41,2WD,standard,Dammam,5,1,Gray,company,0
Fourd,sedan,6,2008,"114,213 SAR",2016,"26,439 SAR",298398,4.99,2WD,premium,Madinah,12,4,Gray,individual,0
Toyoda,crossover,6,2006,"80,653 SAR",2007,"70,119 SAR",12604,9.35,2WD,standard,Dammam,6,2,Black,individual,1
Masda,sedan,8,2003,"52,779 SAR",2011,"13,466 SAR",407695,13.52,2WD,standard,Makkah,4,1,Red,individual,0
Fourd,sedan,4,2001,"71,021 SAR",2003,"44,327 SAR",16969,6.05,2WD,standard,Dammam,8,2,Silver,individual,0
Shevy,suv,4,1994,"92,742 SAR",2002,"23,788 SAR",57486,3.01,2WD,standard,Jeddah,10,3,Blue,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2009,"33,424 SAR",239224,6.65,2WD,standard,Dammam,6,2,White,individual,1
JournalMotors,crossover,6,1994,"89,033 SAR",1998,"49,902 SAR",68175,3.36,4WD,standard,Dammam,3,2,White,individual,0
JournalMotors,suv,4,1994,"92,742 SAR",2001,"43,942 SAR",275510,2.45,2WD,standard,Dammam,0,2,Silver,company,1
Wolksvagon,crossover,8,2007,"82,266 SAR",2009,"65,263 SAR",47655,6.88,2WD,standard,Makkah,8,2,Blue,individual,1
Geep,sedan,4,2003,"88,668 SAR",2005,"55,342 SAR",47518,9.64,4WD,standard,Dhahran,7,1,Red,individual,0
Honta,suv,4,2000,"74,602 SAR",2007,"39,068 SAR",155216,11.12,2WD,standard,Jeddah,2,4,Red,individual,1
Fourd,sedan,6,1995,"63,065 SAR",1997,"35,524 SAR",78614,5.92,2WD,standard,Madinah,5,4,Gray,individual,0
Nesshan,crossover,6,1994,"52,995 SAR",1999,"26,041 SAR",87292,12.52,2WD,standard,Riyadh,9,2,Red,individual,0
Huendae,crossover,4,1999,"81,916 SAR",2002,"51,091 SAR",61428,13.18,2WD,premium,Dhahran,8,1,Red,company,0
JournalMotors,suv,4,2003,"155,170 SAR",2007,"86,972 SAR",83408,6.5,2WD,premium,Riyadh,3,2,Red,company,0
Fourd,sedan,4,2001,"71,021 SAR",2001,"43,720 SAR",1400,7.68,2WD,standard,Dammam,5,3,White,company,0
JournalMotors,suv,8,2005,"115,313 SAR",2013,"28,098 SAR",287559,3.45,2WD,standard,Madinah,4,1,Silver,individual,0
Shevy,sedan,8,2006,"78,413 SAR",2007,"56,614 SAR",45933,3.87,2WD,standard,Dhahran,2,3,White,company,0
Fourd,crossover,8,1999,"98,299 SAR",2006,"44,357 SAR",303765,5.71,4WD,standard,Dhahran,2,3,Silver,company,0
JournalMotors,crossover,8,1995,"105,949 SAR",2001,"47,809 SAR",235580,5.49,2WD,premium,Madinah,2,1,Gray,company,0
Masda,sedan,4,2006,"56,009 SAR",2014,"17,466 SAR",174909,23.87,2WD,standard,Riyadh,9,1,White,individual,0
Toyoda,sedan,6,2003,"106,402 SAR",2011,"34,873 SAR",264189,13.72,4WD,premium,Makkah,3,1,White,individual,0
Shevy,suv,6,1995,"132,436 SAR",2000,"55,936 SAR",91191,4.11,2WD,premium,Jeddah,11,4,Blue,individual,0
Honta,crossover,8,2006,"80,653 SAR",2014,"22,865 SAR",171336,11.66,4WD,standard,Dhahran,9,2,Gray,individual,0
Wolksvagon,suv,6,2004,"135,663 SAR",2010,"66,695 SAR",207943,4.67,2WD,premium,Dammam,7,3,Silver,individual,0
Geep,sedan,6,1991,"69,914 SAR",1995,"35,268 SAR",34987,7.69,4WD,standard,Jeddah,6,3,Blue,company,0
Masda,sedan,4,2007,"57,129 SAR",2012,"28,073 SAR",94960,11.46,2WD,standard,Makkah,8,2,Silver,individual,0
Honta,suv,4,2003,"110,836 SAR",2007,"58,706 SAR",140366,9.56,2WD,premium,Makkah,4,3,Black,individual,0
Huendae,crossover,4,2005,"110,701 SAR",2005,"82,853 SAR",764,19.14,4WD,premium,Dammam,5,3,Black,company,0
Fourd,sedan,6,1995,"88,291 SAR",1998,"49,822 SAR",66676,5.95,2WD,premium,Dhahran,8,2,White,company,0
Shevy,sedan,4,2005,"76,875 SAR",2010,"37,976 SAR",32520,9.45,2WD,standard,Madinah,3,2,Black,individual,0
JournalMotors,crossover,4,2005,"92,251 SAR",2008,"49,454 SAR",30911,7.6,2WD,standard,Dhahran,7,4,Black,individual,0
Fourd,crossover,6,1991,"69,914 SAR",1996,"31,006 SAR",158827,4.51,2WD,standard,Riyadh,6,1,White,individual,1
JournalMotors,sedan,6,2006,"78,413 SAR",2008,"46,494 SAR",44990,6.86,2WD,standard,Madinah,5,4,Red,individual,0
Honta,sedan,4,2001,"60,875 SAR",2007,"31,639 SAR",102463,15.58,4WD,standard,Jeddah,4,2,White,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2006,"37,822 SAR",138127,14.53,2WD,standard,Dhahran,6,1,Black,individual,1
JournalMotors,suv,4,2005,"138,376 SAR",2010,"64,598 SAR",63290,5.77,4WD,standard,Dhahran,4,3,White,individual,1
Masda,sedan,6,2000,"59,681 SAR",2003,"37,223 SAR",16529,14.77,4WD,standard,Riyadh,4,1,Blue,individual,0
Fourd,suv,4,2005,"115,313 SAR",2007,"68,373 SAR",86239,4.3,2WD,standard,Jeddah,5,2,Gray,individual,0
Masda,crossover,6,1992,"50,937 SAR",1996,"28,399 SAR",81122,10.34,2WD,standard,Jeddah,9,2,Black,individual,0
Fourd,suv,4,2006,"141,144 SAR",2007,"96,542 SAR",8066,4.15,4WD,standard,Makkah,9,2,Blue,individual,0
Masda,sedan,4,2000,"49,734 SAR",2004,"30,502 SAR",37750,19.22,2WD,standard,Dhahran,8,1,Silver,individual,0
Shevy,suv,4,2001,"127,838 SAR",2009,"36,433 SAR",152603,3.42,4WD,standard,Dammam,1,2,Red,company,0
JournalMotors,sedan,4,2005,"76,875 SAR",2009,"43,088 SAR",22870,8.53,2WD,standard,Dhahran,1,2,Black,individual,0
Honta,sedan,8,1992,"50,937 SAR",1994,"40,995 SAR",17720,13.35,4WD,standard,Riyadh,3,1,Silver,individual,1
Toyoda,suv,8,2004,"96,902 SAR",2009,"52,152 SAR",39381,7.55,2WD,standard,Riyadh,6,3,Red,individual,0
JournalMotors,crossover,6,1998,"96,372 SAR",1999,"65,918 SAR",21117,6.5,4WD,standard,Jeddah,5,2,Silver,individual,0
Fourd,crossover,4,2006,"112,915 SAR",2011,"55,780 SAR",41083,5.38,4WD,standard,Dhahran,3,2,Black,company,0
JournalMotors,suv,6,1999,"102,395 SAR",2005,"43,773 SAR",131896,2.42,2WD,standard,Makkah,11,3,Black,individual,0
Toyoda,crossover,8,2003,"76,001 SAR",2006,"54,512 SAR",59010,5.81,2WD,standard,Madinah,5,1,White,company,1
BeEmW,sedan,4,2007,"79,981 SAR",2015,"21,540 SAR",135658,12.41,2WD,standard,Makkah,9,2,White,individual,1
Shevy,suv,4,2000,"104,443 SAR",2005,"46,435 SAR",109359,6.47,2WD,standard,Makkah,7,2,Blue,individual,0
Masda,sedan,4,2006,"56,009 SAR",2008,"40,569 SAR",37888,9.43,2WD,standard,Madinah,8,2,White,individual,1
JournalMotors,crossover,4,2000,"116,976 SAR",2008,"33,254 SAR",315687,8.69,2WD,premium,Madinah,2,2,Black,company,1
JournalMotors,sedan,4,2005,"76,875 SAR",2007,"47,981 SAR",45357,11.24,2WD,standard,Madinah,13,3,Black,individual,0
Toyoda,sedan,6,1997,"78,735 SAR",2000,"53,783 SAR",58896,12.02,2WD,premium,Dhahran,6,3,White,company,0
JournalMotors,sedan,4,1993,"72,739 SAR",1998,"32,339 SAR",83733,10.29,4WD,standard,Riyadh,4,2,Blue,individual,0
Shevy,suv,4,1992,"124,798 SAR",1993,"94,609 SAR",40883,7.19,2WD,premium,Riyadh,0,3,Black,individual,1
Huendae,suv,6,1999,"73,139 SAR",2006,"34,558 SAR",163202,12.7,2WD,standard,Dammam,6,2,Black,individual,0
Shevy,suv,8,2004,"113,052 SAR",2008,"56,886 SAR",148843,1.84,2WD,standard,Madinah,5,1,Red,individual,1
Shevy,sedan,8,1999,"95,569 SAR",2003,"48,209 SAR",81364,4.54,2WD,premium,Riyadh,7,2,Silver,company,0
BeEmW,sedan,4,2003,"73,890 SAR",2004,"48,013 SAR",40027,10.64,2WD,standard,Makkah,4,2,Blue,individual,0
Shevy,suv,4,1995,"113,517 SAR",1999,"54,400 SAR",142283,5.25,4WD,standard,Madinah,7,2,Gray,individual,0
Honta,suv,4,2002,"77,616 SAR",2007,"46,616 SAR",104217,16.74,2WD,standard,Madinah,3,3,Gray,company,0
JournalMotors,crossover,4,1997,"78,735 SAR",2001,"41,924 SAR",127785,6.63,2WD,standard,Dhahran,2,1,Silver,individual,0
Masda,suv,4,2002,"77,616 SAR",2005,"53,787 SAR",70879,9.6,2WD,standard,Dammam,2,2,Gray,company,0
Shevy,suv,4,1994,"92,742 SAR",2000,"39,647 SAR",113858,7.75,2WD,standard,Makkah,6,2,Red,company,0
Wolksvagon,suv,4,2001,"91,313 SAR",2006,"49,144 SAR",99263,9.5,2WD,standard,Dammam,4,3,Silver,company,0
Huendae,sedan,4,2002,"62,093 SAR",2003,"51,636 SAR",19615,17.05,4WD,standard,Riyadh,5,3,Gray,company,0
Toyoda,suv,6,2002,"111,767 SAR",2006,"72,042 SAR",196678,10.08,4WD,standard,Riyadh,2,3,White,individual,0
Honta,crossover,4,2007,"68,555 SAR",2013,"39,590 SAR",43562,21.61,2WD,standard,Dammam,3,2,White,company,0
JournalMotors,sedan,6,2003,"88,668 SAR",2009,"37,905 SAR",63428,5.78,4WD,standard,Dammam,7,2,Gray,individual,0
Shevy,crossover,4,2004,"90,442 SAR",2007,"53,588 SAR",27009,6.02,2WD,standard,Madinah,10,2,White,individual,1
JournalMotors,crossover,4,2005,"129,151 SAR",2012,"52,451 SAR",315771,4.53,2WD,premium,Jeddah,10,2,White,individual,0
Shevy,sedan,4,2006,"94,096 SAR",2010,"45,093 SAR",136786,6.59,4WD,standard,Madinah,8,2,Black,individual,0
Honta,suv,8,2002,"77,616 SAR",2006,"45,438 SAR",75377,5.55,2WD,standard,Jeddah,4,2,White,company,1
JournalMotors,sedan,6,1991,"58,262 SAR",1997,"24,907 SAR",67793,6.99,2WD,standard,Dammam,4,3,White,company,0
Shevy,sedan,4,2004,"75,368 SAR",2009,"35,184 SAR",102487,11.57,2WD,standard,Jeddah,4,1,Brown,individual,1
Masda,suv,8,2005,"82,367 SAR",2007,"56,820 SAR",33933,5.74,2WD,standard,Riyadh,5,3,Black,individual,0
Toyoda,sedan,4,2007,"68,555 SAR",2012,"36,804 SAR",179550,9.03,2WD,standard,Jeddah,6,1,White,individual,1
Toyoda,sedan,4,1992,"61,125 SAR",1994,"43,873 SAR",96847,10.32,4WD,standard,Madinah,4,1,Brown,individual,0
Huendae,sedan,4,1997,"46,866 SAR",1999,"37,341 SAR",39736,17.69,2WD,standard,Dhahran,9,2,Gray,individual,1
Shevy,sedan,8,2000,"83,554 SAR",2007,"39,588 SAR",266319,5.33,4WD,standard,Riyadh,3,2,Red,individual,1
JournalMotors,sedan,8,1999,"95,569 SAR",2003,"45,799 SAR",25962,7.46,2WD,premium,Dammam,4,4,Brown,individual,0
Masda,suv,6,2005,"82,367 SAR",2010,"40,373 SAR",184210,7.5,2WD,standard,Madinah,5,1,Red,individual,1
Honta,suv,4,2005,"98,840 SAR",2011,"49,036 SAR",79964,10.2,4WD,standard,Riyadh,7,2,Gray,individual,1
Wolksvagon,crossover,4,1998,"82,604 SAR",2000,"62,411 SAR",27481,12.49,4WD,standard,Riyadh,8,1,Gray,individual,0
Honta,sedan,4,2003,"63,334 SAR",2009,"31,271 SAR",236426,17.87,4WD,standard,Riyadh,4,1,Gray,company,0
Geep,suv,4,2006,"117,620 SAR",2009,"73,747 SAR",61804,4.2,2WD,standard,Jeddah,2,2,Blue,individual,0
Honta,sedan,4,1993,"43,297 SAR",1995,"34,680 SAR",87822,24.73,2WD,standard,Riyadh,3,2,Black,individual,0
Honta,crossover,4,1994,"74,194 SAR",1995,"56,090 SAR",8811,12.57,2WD,premium,Riyadh,6,3,Blue,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2010,"29,379 SAR",110308,21.65,2WD,standard,Dhahran,6,1,White,individual,1
Toyoda,suv,6,1997,"101,231 SAR",1998,"83,819 SAR",9680,11.18,4WD,standard,Dammam,11,1,White,individual,0
Masda,sedan,4,2009,"71,325 SAR",2010,"51,225 SAR",34018,11.15,4WD,standard,Makkah,4,1,Gray,individual,0
Wolksvagon,sedan,4,2006,"67,211 SAR",2008,"53,320 SAR",37845,14.0,2WD,standard,Dammam,5,1,Black,individual,1
BeEmW,sedan,8,2005,"76,875 SAR",2013,"19,669 SAR",269259,5.77,2WD,standard,Madinah,9,1,Silver,company,1
Wolksvagon,crossover,6,2007,"82,266 SAR",2013,"44,937 SAR",256378,11.02,2WD,standard,Dhahran,3,2,Brown,individual,0
Masda,suv,6,1999,"102,395 SAR",2007,"28,956 SAR",293451,5.09,2WD,premium,Dhahran,8,2,Black,individual,1
Huendae,crossover,8,1996,"55,136 SAR",2001,"28,448 SAR",57944,8.47,2WD,standard,Makkah,5,2,White,individual,1
JournalMotors,suv,4,2001,"127,838 SAR",2007,"60,723 SAR",122601,5.81,4WD,standard,Makkah,3,3,Black,individual,0
JournalMotors,crossover,6,1999,"81,916 SAR",2004,"36,328 SAR",201244,3.88,2WD,standard,Jeddah,4,3,Silver,individual,1
Honta,suv,4,2002,"77,616 SAR",2008,"36,673 SAR",138952,13.77,2WD,standard,Madinah,5,2,Brown,individual,0
Fourd,suv,4,1993,"109,109 SAR",2000,"44,311 SAR",285005,5.63,4WD,standard,Madinah,6,2,White,individual,0
Honta,crossover,4,2009,"71,325 SAR",2015,"39,130 SAR",227507,18.98,2WD,standard,Jeddah,2,3,Black,individual,0
JournalMotors,suv,6,2000,"125,332 SAR",2004,"63,065 SAR",173170,3.46,4WD,standard,Jeddah,5,2,White,individual,1
Fourd,suv,4,2005,"115,313 SAR",2006,"74,930 SAR",47339,7.09,2WD,standard,Jeddah,7,1,Gray,individual,0
Toyoda,crossover,4,1995,"77,840 SAR",2002,"42,413 SAR",249686,13.25,4WD,standard,Riyadh,3,4,Silver,individual,1
Masda,sedan,4,2004,"53,834 SAR",2009,"27,644 SAR",228625,17.14,2WD,standard,Jeddah,7,3,Black,individual,0
JournalMotors,crossover,4,2005,"129,151 SAR",2008,"69,235 SAR",126094,5.57,2WD,premium,Dhahran,5,2,Black,individual,0
Huendae,sedan,4,2005,"65,893 SAR",2008,"40,994 SAR",112312,14.16,4WD,standard,Madinah,11,3,Black,individual,1
JournalMotors,sedan,4,2007,"79,981 SAR",2009,"47,424 SAR",83949,8.92,2WD,standard,Riyadh,7,1,Red,individual,0
JournalMotors,sedan,4,2003,"73,890 SAR",2005,"48,424 SAR",41271,9.1,2WD,standard,Riyadh,10,2,Black,individual,1
Huendae,suv,4,2004,"80,752 SAR",2011,"38,155 SAR",135429,14.73,2WD,standard,Makkah,4,2,Gray,individual,0
Shevy,suv,8,1998,"100,387 SAR",2003,"49,591 SAR",52841,2.02,2WD,standard,Riyadh,2,2,Silver,individual,0
BeEmW,crossover,4,1999,"98,299 SAR",2004,"43,703 SAR",118087,5.5,4WD,standard,Jeddah,4,2,White,company,0
Toyoda,suv,4,2008,"104,890 SAR",2013,"56,451 SAR",48989,8.99,2WD,standard,Makkah,5,2,White,company,0
JournalMotors,crossover,4,2006,"94,096 SAR",2009,"55,753 SAR",62899,5.72,2WD,standard,Riyadh,6,1,Gray,company,1
Shevy,suv,4,2007,"201,554 SAR",2012,"80,649 SAR",257559,7.59,4WD,premium,Jeddah,6,2,Silver,individual,0
Nesshan,sedan,4,1999,"58,511 SAR",2003,"35,885 SAR",86321,26.9,4WD,standard,Madinah,14,2,Gray,individual,0
Fourd,sedan,4,2000,"69,628 SAR",2004,"35,123 SAR",88269,8.19,2WD,standard,Jeddah,5,3,Black,individual,0
Fourd,sedan,6,1998,"80,310 SAR",2001,"43,052 SAR",108597,9.7,4WD,standard,Dhahran,7,2,Red,company,0
Honta,crossover,6,2006,"67,211 SAR",2008,"46,365 SAR",45285,13.01,2WD,standard,Riyadh,9,3,White,individual,0
Nesshan,suv,4,2006,"100,817 SAR",2013,"58,076 SAR",149977,15.11,4WD,standard,Madinah,3,4,Red,individual,1
Shevy,sedan,4,2004,"75,368 SAR",2009,"33,508 SAR",98932,9.85,2WD,standard,Jeddah,4,1,White,individual,0
Huendae,sedan,4,1999,"48,759 SAR",2000,"40,446 SAR",40531,21.27,2WD,standard,Dhahran,6,3,Blue,individual,1
Fourd,crossover,4,2004,"90,442 SAR",2010,"36,730 SAR",267700,5.94,2WD,standard,Madinah,12,2,Silver,company,0
Wolksvagon,crossover,4,1999,"70,214 SAR",2003,"45,019 SAR",77414,11.61,2WD,standard,Makkah,14,1,Black,individual,1
Toyoda,crossover,4,2006,"96,784 SAR",2007,"80,137 SAR",8435,12.67,4WD,standard,Dammam,9,1,Red,company,0
Shevy,suv,6,2009,"124,819 SAR",2014,"61,660 SAR",69021,5.48,2WD,standard,Makkah,3,3,Black,individual,0
Huendae,crossover,4,2002,"62,093 SAR",2006,"38,081 SAR",69978,19.49,2WD,standard,Dhahran,8,2,Black,individual,0
JournalMotors,suv,6,2006,"117,620 SAR",2010,"59,333 SAR",61145,4.67,2WD,standard,Makkah,4,2,White,individual,0
Huendae,suv,4,2002,"77,616 SAR",2008,"34,839 SAR",210031,12.66,2WD,standard,Dammam,12,2,Silver,individual,0
Fourd,crossover,8,2007,"134,369 SAR",2011,"67,782 SAR",81109,5.82,2WD,premium,Riyadh,5,1,Silver,individual,0
Huendae,sedan,4,1996,"45,947 SAR",2003,"24,122 SAR",89684,14.46,2WD,standard,Makkah,2,2,White,individual,0
Shevy,suv,8,1995,"132,436 SAR",1999,"66,807 SAR",43091,5.43,2WD,premium,Makkah,5,3,Black,individual,0
Shevy,sedan,6,2002,"72,441 SAR",2006,"42,633 SAR",72828,6.8,2WD,standard,Jeddah,3,3,Silver,individual,1
Masda,crossover,4,2003,"63,334 SAR",2008,"34,234 SAR",39693,18.97,2WD,standard,Dhahran,5,2,Blue,individual,0
Fourd,crossover,4,2000,"100,265 SAR",2004,"53,107 SAR",31163,4.05,4WD,standard,Dhahran,13,2,White,individual,1
Nesshan,suv,8,2004,"80,752 SAR",2006,"58,492 SAR",34214,6.5,2WD,standard,Dammam,5,1,White,company,1
Masda,suv,4,2001,"76,094 SAR",2007,"37,572 SAR",239402,15.76,2WD,standard,Dammam,4,2,Black,individual,0
Huendae,crossover,4,2003,"63,334 SAR",2008,"31,122 SAR",63311,12.17,2WD,standard,Makkah,10,3,Silver,individual,0
Fourd,suv,4,1999,"102,395 SAR",2001,"71,010 SAR",19629,7.59,2WD,standard,Dhahran,1,3,Gray,individual,0
Huendae,crossover,4,1997,"56,239 SAR",2003,"26,572 SAR",127730,13.14,2WD,standard,Riyadh,13,3,Black,individual,0
Toyoda,suv,6,2002,"111,767 SAR",2003,"97,170 SAR",21823,8.57,4WD,standard,Dammam,5,2,White,individual,1
JournalMotors,suv,4,2001,"106,532 SAR",2007,"45,542 SAR",45596,4.81,2WD,standard,Riyadh,7,1,Blue,individual,0
JournalMotors,sedan,4,1993,"60,616 SAR",1995,"37,833 SAR",41447,7.03,2WD,standard,Makkah,4,2,Silver,individual,0
